Datetime,Date,Hour,DayOfWeekNum,DayName,MonthNum,MonthName,Week,IsWeekend,Season,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Zone,PowerConsumption_kWh
2017-02-06 06:40:00,2017-02-06,6,1,Monday,2,February,6,False,Winter,10.55,48.71,0.085,0.07,0.059,Zone1,22887.45763
2017-02-06 06:50:00,2017-02-06,6,1,Monday,2,February,6,False,Winter,10.36,50.88,0.086,0.059,0.13,Zone1,22197.9661
2017-02-06 07:00:00,2017-02-06,7,1,Monday,2,February,6,False,Winter,10.19,51.55,0.085,0.062,0.082,Zone1,21386.44068
2017-02-06 07:10:00,2017-02-06,7,1,Monday,2,February,6,False,Winter,10.1,51.72,0.086,0.04,0.145,Zone1,20581.01695
2017-02-06 07:20:00,2017-02-06,7,1,Monday,2,February,6,False,Winter,10.05,51.89,0.085,0.048,0.111,Zone1,20440.67797
2017-02-06 07:30:00,2017-02-06,7,1,Monday,2,February,6,False,Winter,10.06,52.49,0.083,0.048,0.126,Zone1,20709.15254
2017-02-06 07:40:00,2017-02-06,7,1,Monday,2,February,6,False,Winter,10.21,52.15,0.082,0.07,0.078,Zone1,20800.67797
2017-02-06 07:50:00,2017-02-06,7,1,Monday,2,February,6,False,Winter,10.25,52.02,0.081,0.117,0.152,Zone1,21056.94915
2017-02-06 08:00:00,2017-02-06,8,1,Monday,2,February,6,False,Winter,10.2,52.42,0.083,0.747,0.809,Zone1,21734.23729
2017-02-06 08:10:00,2017-02-06,8,1,Monday,2,February,6,False,Winter,10.05,52.85,0.086,2.921,2.834,Zone1,22673.89831
2017-02-06 08:20:00,2017-02-06,8,1,Monday,2,February,6,False,Winter,10.11,52.79,0.082,6.513,6.455,Zone1,23241.35593
2017-02-06 08:30:00,2017-02-06,8,1,Monday,2,February,6,False,Winter,10.1,52.25,0.082,12.99,12.65,Zone1,23888.13559
2017-02-06 08:40:00,2017-02-06,8,1,Monday,2,February,6,False,Winter,9.96,53.09,0.082,35.65,20.43,Zone1,24449.49153
2017-02-06 08:50:00,2017-02-06,8,1,Monday,2,February,6,False,Winter,10.02,53.02,0.085,120.1,66.41,Zone1,25273.22034
2017-02-06 09:00:00,2017-02-06,9,1,Monday,2,February,6,False,Winter,10.25,52.89,0.085,146.2,61.78,Zone1,26127.45763
2017-02-06 09:10:00,2017-02-06,9,1,Monday,2,February,6,False,Winter,10.29,52.95,0.086,60.41,42.18,Zone1,26310.50847
2017-02-06 09:20:00,2017-02-06,9,1,Monday,2,February,6,False,Winter,10.15,52.92,0.085,127.7,93.4,Zone1,27237.9661
2017-02-06 09:30:00,2017-02-06,9,1,Monday,2,February,6,False,Winter,10.38,51.79,0.085,137.0,60.74,Zone1,27689.49153
2017-02-06 09:40:00,2017-02-06,9,1,Monday,2,February,6,False,Winter,10.34,52.05,0.085,35.83,34.53,Zone1,28256.94915
2017-02-06 09:50:00,2017-02-06,9,1,Monday,2,February,6,False,Winter,10.3,52.95,0.086,50.89,49.65,Zone1,28848.81356
2017-02-06 10:00:00,2017-02-06,10,1,Monday,2,February,6,False,Winter,10.36,51.82,0.084,89.0,84.0,Zone1,29764.0678
2017-02-06 10:10:00,2017-02-06,10,1,Monday,2,February,6,False,Winter,10.55,51.82,0.089,229.5,137.9,Zone1,30490.16949
2017-02-06 10:20:00,2017-02-06,10,1,Monday,2,February,6,False,Winter,10.83,51.79,0.086,358.6,70.3,Zone1,30862.37288
2017-02-06 10:30:00,2017-02-06,10,1,Monday,2,February,6,False,Winter,10.93,51.69,0.087,379.6,52.52,Zone1,31265.08475
2017-02-06 10:40:00,2017-02-06,10,1,Monday,2,February,6,False,Winter,11.05,51.89,0.084,403.8,116.2,Zone1,31582.37288
2017-02-06 10:50:00,2017-02-06,10,1,Monday,2,February,6,False,Winter,10.98,50.48,0.084,158.7,137.4,Zone1,31997.28814
2017-02-06 11:00:00,2017-02-06,11,1,Monday,2,February,6,False,Winter,10.8,53.06,0.085,157.0,146.2,Zone1,31942.37288
2017-02-06 11:10:00,2017-02-06,11,1,Monday,2,February,6,False,Winter,10.74,53.69,0.087,267.8,188.5,Zone1,32137.62712
2017-02-06 11:20:00,2017-02-06,11,1,Monday,2,February,6,False,Winter,10.84,53.26,0.084,463.9,219.9,Zone1,33071.18644
2017-02-06 11:30:00,2017-02-06,11,1,Monday,2,February,6,False,Winter,11.07,52.62,0.084,367.1,226.7,Zone1,33705.76271
2017-02-06 11:40:00,2017-02-06,11,1,Monday,2,February,6,False,Winter,11.0,53.39,0.084,285.8,224.3,Zone1,34065.76271
2017-02-06 11:50:00,2017-02-06,11,1,Monday,2,February,6,False,Winter,11.04,54.29,0.082,176.4,139.8,Zone1,34004.74576
2017-02-06 12:00:00,2017-02-06,12,1,Monday,2,February,6,False,Winter,11.34,53.79,0.083,475.0,94.8,Zone1,33736.27119
2017-02-06 12:10:00,2017-02-06,12,1,Monday,2,February,6,False,Winter,11.62,52.29,0.083,513.2,84.3,Zone1,33986.44068
2017-02-06 12:20:00,2017-02-06,12,1,Monday,2,February,6,False,Winter,11.49,51.35,0.087,209.3,122.1,Zone1,33821.69492
2017-02-06 12:30:00,2017-02-06,12,1,Monday,2,February,6,False,Winter,11.55,51.82,0.087,674.0,183.4,Zone1,34505.08475
2017-02-06 12:40:00,2017-02-06,12,1,Monday,2,February,6,False,Winter,11.86,49.18,0.086,275.4,143.1,Zone1,34511.18644
2017-02-06 12:50:00,2017-02-06,12,1,Monday,2,February,6,False,Winter,11.54,49.62,0.088,321.1,132.3,Zone1,34114.57627
2017-02-06 13:00:00,2017-02-06,13,1,Monday,2,February,6,False,Winter,11.71,49.42,0.085,631.2,225.5,Zone1,33785.08475
2017-02-06 13:10:00,2017-02-06,13,1,Monday,2,February,6,False,Winter,11.98,48.65,0.088,421.0,169.6,Zone1,33931.52542
2017-02-06 13:20:00,2017-02-06,13,1,Monday,2,February,6,False,Winter,11.92,49.42,0.085,666.7,268.8,Zone1,33888.81356
2017-02-06 13:30:00,2017-02-06,13,1,Monday,2,February,6,False,Winter,12.13,49.18,0.088,384.4,215.1,Zone1,33034.57627
2017-02-06 13:40:00,2017-02-06,13,1,Monday,2,February,6,False,Winter,11.64,49.52,0.087,223.2,219.1,Zone1,33968.13559
2017-02-06 13:50:00,2017-02-06,13,1,Monday,2,February,6,False,Winter,11.48,50.88,0.087,135.9,128.7,Zone1,33406.77966
2017-02-06 14:00:00,2017-02-06,14,1,Monday,2,February,6,False,Winter,11.5,50.38,0.087,222.3,197.0,Zone1,33296.94915
2017-02-06 14:10:00,2017-02-06,14,1,Monday,2,February,6,False,Winter,11.91,45.14,0.086,471.1,205.5,Zone1,33516.61017
2017-02-06 14:20:00,2017-02-06,14,1,Monday,2,February,6,False,Winter,12.78,42.9,0.086,668.6,217.0,Zone1,33333.55932
2017-02-06 14:30:00,2017-02-06,14,1,Monday,2,February,6,False,Winter,13.02,43.41,0.081,702.0,227.6,Zone1,33321.35593
2017-02-06 14:40:00,2017-02-06,14,1,Monday,2,February,6,False,Winter,13.17,43.87,0.082,702.0,209.4,Zone1,33052.88136
2017-02-06 14:50:00,2017-02-06,14,1,Monday,2,February,6,False,Winter,12.81,44.21,0.084,438.8,168.6,Zone1,32735.59322
2017-02-06 15:00:00,2017-02-06,15,1,Monday,2,February,6,False,Winter,12.19,45.94,0.084,111.5,102.7,Zone1,33040.67797
2017-02-06 15:10:00,2017-02-06,15,1,Monday,2,February,6,False,Winter,12.02,48.58,0.091,301.1,137.0,Zone1,32930.84746
2017-02-06 15:20:00,2017-02-06,15,1,Monday,2,February,6,False,Winter,12.43,48.41,0.087,573.9,208.2,Zone1,32967.45763
2017-02-06 15:30:00,2017-02-06,15,1,Monday,2,February,6,False,Winter,12.52,47.95,0.088,498.6,209.5,Zone1,32601.35593
2017-02-06 15:40:00,2017-02-06,15,1,Monday,2,February,6,False,Winter,12.67,45.64,0.089,448.7,189.9,Zone1,32284.0678
2017-02-06 15:50:00,2017-02-06,15,1,Monday,2,February,6,False,Winter,12.5,46.88,0.09,305.1,202.7,Zone1,32192.54237
2017-02-06 16:00:00,2017-02-06,16,1,Monday,2,February,6,False,Winter,12.71,40.6,0.082,447.1,124.0,Zone1,32235.25424
2017-02-06 16:10:00,2017-02-06,16,1,Monday,2,February,6,False,Winter,12.74,37.96,0.088,456.3,154.8,Zone1,31582.37288
2017-02-06 16:20:00,2017-02-06,16,1,Monday,2,February,6,False,Winter,12.58,40.8,0.086,212.3,82.5,Zone1,31551.86441
2017-02-06 16:30:00,2017-02-06,16,1,Monday,2,February,6,False,Winter,12.33,42.17,0.086,263.7,113.3,Zone1,31130.84746
2017-02-06 16:40:00,2017-02-06,16,1,Monday,2,February,6,False,Winter,12.4,44.57,0.085,281.7,132.0,Zone1,31448.13559
2017-02-06 16:50:00,2017-02-06,16,1,Monday,2,February,6,False,Winter,12.29,45.61,0.086,314.5,181.8,Zone1,31442.0339
2017-02-06 17:00:00,2017-02-06,17,1,Monday,2,February,6,False,Winter,12.64,43.17,0.086,307.6,233.4,Zone1,31063.72881
2017-02-06 17:10:00,2017-02-06,17,1,Monday,2,February,6,False,Winter,12.69,38.66,0.085,268.4,263.4,Zone1,31228.47458
2017-02-06 17:20:00,2017-02-06,17,1,Monday,2,February,6,False,Winter,12.47,40.53,0.088,212.6,231.3,Zone1,31557.9661
2017-02-06 17:30:00,2017-02-06,17,1,Monday,2,February,6,False,Winter,12.33,39.67,0.086,187.4,211.0,Zone1,32351.18644
2017-02-06 17:40:00,2017-02-06,17,1,Monday,2,February,6,False,Winter,12.18,41.67,0.088,158.1,182.0,Zone1,33107.79661
2017-02-06 17:50:00,2017-02-06,17,1,Monday,2,February,6,False,Winter,12.02,41.44,0.083,125.2,146.9,Zone1,34901.69492
2017-02-06 18:00:00,2017-02-06,18,1,Monday,2,February,6,False,Winter,11.9,43.87,0.084,97.0,115.5,Zone1,38282.0339
2017-02-06 18:10:00,2017-02-06,18,1,Monday,2,February,6,False,Winter,11.71,44.81,0.086,70.7,84.7,Zone1,40307.79661
2017-02-06 18:20:00,2017-02-06,18,1,Monday,2,February,6,False,Winter,11.49,44.71,0.087,49.38,59.61,Zone1,41107.11864
2017-02-06 18:30:00,2017-02-06,18,1,Monday,2,February,6,False,Winter,11.19,45.74,0.087,23.48,27.06,Zone1,41491.52542
2017-02-06 18:40:00,2017-02-06,18,1,Monday,2,February,6,False,Winter,10.8,46.51,0.084,8.05,8.08,Zone1,42345.76271
2017-02-06 18:50:00,2017-02-06,18,1,Monday,2,February,6,False,Winter,10.56,46.98,0.085,4.128,4.076,Zone1,42589.83051
2017-02-06 19:00:00,2017-02-06,19,1,Monday,2,February,6,False,Winter,10.38,48.25,0.087,1.329,1.309,Zone1,42345.76271
2017-02-06 19:10:00,2017-02-06,19,1,Monday,2,February,6,False,Winter,10.14,48.85,0.084,0.223,0.26,Zone1,42309.15254
2017-02-06 19:20:00,2017-02-06,19,1,Monday,2,February,6,False,Winter,10.06,48.91,0.084,0.059,0.104,Zone1,41851.52542
2017-02-06 19:30:00,2017-02-06,19,1,Monday,2,February,6,False,Winter,10.02,48.85,0.086,0.037,0.126,Zone1,41467.11864
2017-02-06 19:40:00,2017-02-06,19,1,Monday,2,February,6,False,Winter,10.06,48.78,0.089,0.044,0.096,Zone1,41558.64407
2017-02-06 19:50:00,2017-02-06,19,1,Monday,2,February,6,False,Winter,9.95,49.95,0.089,0.055,0.078,Zone1,41442.71186
2017-02-06 20:00:00,2017-02-06,20,1,Monday,2,February,6,False,Winter,9.7,51.79,0.092,0.07,0.119,Zone1,41454.91525
2017-02-06 20:10:00,2017-02-06,20,1,Monday,2,February,6,False,Winter,9.34,53.82,0.089,0.044,0.085,Zone1,41741.69492
2017-02-06 20:20:00,2017-02-06,20,1,Monday,2,February,6,False,Winter,9.06,55.09,0.087,0.059,0.13,Zone1,42138.30508
2017-02-06 20:30:00,2017-02-06,20,1,Monday,2,February,6,False,Winter,8.98,55.26,0.094,0.051,0.1,Zone1,42272.54237
2017-02-06 20:40:00,2017-02-06,20,1,Monday,2,February,6,False,Winter,8.92,56.03,0.086,0.033,0.115,Zone1,41900.33898
2017-02-06 20:50:00,2017-02-06,20,1,Monday,2,February,6,False,Winter,8.83,56.83,0.085,0.091,0.067,Zone1,41570.84746
2017-02-06 21:00:00,2017-02-06,21,1,Monday,2,February,6,False,Winter,8.61,57.6,0.088,0.051,0.07,Zone1,41174.23729
2017-02-06 21:10:00,2017-02-06,21,1,Monday,2,February,6,False,Winter,8.69,57.5,0.089,0.07,0.07,Zone1,40673.89831
2017-02-06 21:20:00,2017-02-06,21,1,Monday,2,February,6,False,Winter,8.61,57.66,0.089,0.062,0.089,Zone1,40368.81356
2017-02-06 21:30:00,2017-02-06,21,1,Monday,2,February,6,False,Winter,8.39,58.66,0.089,0.04,0.148,Zone1,40014.91525
2017-02-06 21:40:00,2017-02-06,21,1,Monday,2,February,6,False,Winter,8.49,58.43,0.087,0.055,0.115,Zone1,39575.59322
2017-02-06 21:50:00,2017-02-06,21,1,Monday,2,February,6,False,Winter,8.37,58.6,0.088,0.073,0.148,Zone1,39014.23729
2017-02-06 22:00:00,2017-02-06,22,1,Monday,2,February,6,False,Winter,8.34,58.6,0.087,0.048,0.111,Zone1,38397.9661
2017-02-06 22:10:00,2017-02-06,22,1,Monday,2,February,6,False,Winter,8.1,60.37,0.085,0.04,0.152,Zone1,38025.76271
2017-02-06 22:20:00,2017-02-06,22,1,Monday,2,February,6,False,Winter,7.88,61.8,0.092,0.073,0.115,Zone1,37598.64407
2017-02-06 22:30:00,2017-02-06,22,1,Monday,2,February,6,False,Winter,7.92,61.77,0.087,0.084,0.082,Zone1,37348.47458
2017-02-06 22:40:00,2017-02-06,22,1,Monday,2,February,6,False,Winter,7.9,61.77,0.086,0.051,0.096,Zone1,36665.08475
2017-02-06 22:50:00,2017-02-06,22,1,Monday,2,February,6,False,Winter,7.8,62.14,0.086,0.059,0.104,Zone1,35823.05085
2017-02-06 23:00:00,2017-02-06,23,1,Monday,2,February,6,False,Winter,7.74,62.4,0.083,0.073,0.067,Zone1,35060.33898
2017-02-06 23:10:00,2017-02-06,23,1,Monday,2,February,6,False,Winter,7.69,62.5,0.085,0.044,0.119,Zone1,33907.11864
2017-02-06 23:20:00,2017-02-06,23,1,Monday,2,February,6,False,Winter,7.69,62.57,0.084,0.066,0.093,Zone1,33004.0678
2017-02-06 23:30:00,2017-02-06,23,1,Monday,2,February,6,False,Winter,7.64,62.64,0.085,0.044,0.096,Zone1,32186.44068
2017-02-06 23:40:00,2017-02-06,23,1,Monday,2,February,6,False,Winter,7.56,62.9,0.087,0.044,0.115,Zone1,31423.72881
2017-02-06 23:50:00,2017-02-06,23,1,Monday,2,February,6,False,Winter,7.31,64.84,0.086,0.066,0.085,Zone1,30349.83051
2017-02-07 00:00:00,2017-02-07,0,2,Tuesday,2,February,6,False,Winter,7.07,65.58,0.089,0.044,0.115,Zone1,29361.35593
2017-02-07 00:10:00,2017-02-07,0,2,Tuesday,2,February,6,False,Winter,7.04,65.68,0.088,0.044,0.115,Zone1,28391.18644
2017-02-07 00:20:00,2017-02-07,0,2,Tuesday,2,February,6,False,Winter,7.14,64.94,0.087,0.033,0.171,Zone1,27817.62712
2017-02-07 00:30:00,2017-02-07,0,2,Tuesday,2,February,6,False,Winter,7.23,64.51,0.088,0.044,0.1,Zone1,27018.30508
2017-02-07 00:40:00,2017-02-07,0,2,Tuesday,2,February,6,False,Winter,7.15,64.14,0.085,0.037,0.126,Zone1,26621.69492
2017-02-07 00:50:00,2017-02-07,0,2,Tuesday,2,February,6,False,Winter,7.05,64.81,0.089,0.044,0.119,Zone1,26023.72881
2017-02-07 01:00:00,2017-02-07,1,2,Tuesday,2,February,6,False,Winter,6.882,65.98,0.087,0.051,0.126,Zone1,25621.01695
2017-02-07 01:10:00,2017-02-07,1,2,Tuesday,2,February,6,False,Winter,6.967,65.88,0.087,0.044,0.085,Zone1,25193.89831
2017-02-07 01:20:00,2017-02-07,1,2,Tuesday,2,February,6,False,Winter,6.978,65.11,0.084,0.077,0.115,Zone1,24480.0
2017-02-07 01:30:00,2017-02-07,1,2,Tuesday,2,February,6,False,Winter,6.648,66.18,0.088,0.04,0.134,Zone1,24376.27119
2017-02-07 01:40:00,2017-02-07,1,2,Tuesday,2,February,6,False,Winter,6.555,66.71,0.081,0.029,0.111,Zone1,23839.32203
2017-02-07 01:50:00,2017-02-07,1,2,Tuesday,2,February,6,False,Winter,6.48,67.15,0.087,0.029,0.156,Zone1,23680.67797
2017-02-07 02:00:00,2017-02-07,2,2,Tuesday,2,February,6,False,Winter,6.281,67.48,0.087,0.07,0.085,Zone1,23345.08475
2017-02-07 02:10:00,2017-02-07,2,2,Tuesday,2,February,6,False,Winter,6.438,67.45,0.087,0.051,0.089,Zone1,23149.83051
2017-02-07 02:20:00,2017-02-07,2,2,Tuesday,2,February,6,False,Winter,6.82,65.88,0.088,0.059,0.126,Zone1,23149.83051
2017-02-07 02:30:00,2017-02-07,2,2,Tuesday,2,February,6,False,Winter,7.03,63.11,0.087,0.066,0.111,Zone1,23040.0
2017-02-07 02:40:00,2017-02-07,2,2,Tuesday,2,February,6,False,Winter,7.0,62.5,0.086,0.033,0.152,Zone1,23009.49153
2017-02-07 02:50:00,2017-02-07,2,2,Tuesday,2,February,6,False,Winter,6.893,63.31,0.086,0.062,0.13,Zone1,22704.40678
2017-02-07 03:00:00,2017-02-07,3,2,Tuesday,2,February,6,False,Winter,6.504,65.61,0.086,0.044,0.145,Zone1,22423.72881
2017-02-07 03:10:00,2017-02-07,3,2,Tuesday,2,February,6,False,Winter,6.387,65.88,0.087,0.055,0.122,Zone1,22503.05085
2017-02-07 03:20:00,2017-02-07,3,2,Tuesday,2,February,6,False,Winter,6.25,66.68,0.086,0.051,0.059,Zone1,22246.77966
2017-02-07 03:30:00,2017-02-07,3,2,Tuesday,2,February,6,False,Winter,6.137,66.81,0.088,0.077,0.104,Zone1,22271.18644
2017-02-07 03:40:00,2017-02-07,3,2,Tuesday,2,February,6,False,Winter,6.251,66.38,0.09,0.062,0.104,Zone1,22149.15254
2017-02-07 03:50:00,2017-02-07,3,2,Tuesday,2,February,6,False,Winter,6.549,64.94,0.085,0.066,0.134,Zone1,22130.84746
2017-02-07 04:00:00,2017-02-07,4,2,Tuesday,2,February,6,False,Winter,6.508,64.54,0.09,0.055,0.1,Zone1,22338.30508
2017-02-07 04:10:00,2017-02-07,4,2,Tuesday,2,February,6,False,Winter,6.704,63.91,0.084,0.062,0.115,Zone1,22295.59322
2017-02-07 04:20:00,2017-02-07,4,2,Tuesday,2,February,6,False,Winter,6.879,63.07,0.084,0.066,0.148,Zone1,22411.52542
2017-02-07 04:30:00,2017-02-07,4,2,Tuesday,2,February,6,False,Winter,6.715,63.47,0.089,0.055,0.104,Zone1,22222.37288
2017-02-07 04:40:00,2017-02-07,4,2,Tuesday,2,February,6,False,Winter,6.825,63.54,0.087,0.102,0.108,Zone1,22289.49153
2017-02-07 04:50:00,2017-02-07,4,2,Tuesday,2,February,6,False,Winter,6.978,62.5,0.084,0.106,0.059,Zone1,22472.54237
2017-02-07 05:00:00,2017-02-07,5,2,Tuesday,2,February,6,False,Winter,6.945,62.27,0.086,0.04,0.108,Zone1,22417.62712
2017-02-07 05:10:00,2017-02-07,5,2,Tuesday,2,February,6,False,Winter,6.883,62.4,0.086,0.051,0.082,Zone1,22667.79661
2017-02-07 05:20:00,2017-02-07,5,2,Tuesday,2,February,6,False,Winter,6.573,63.64,0.084,0.066,0.1,Zone1,22631.18644
2017-02-07 05:30:00,2017-02-07,5,2,Tuesday,2,February,6,False,Winter,6.432,63.94,0.085,0.037,0.111,Zone1,22692.20339
2017-02-07 05:40:00,2017-02-07,5,2,Tuesday,2,February,6,False,Winter,6.456,63.81,0.087,0.081,0.104,Zone1,23558.64407
2017-02-07 05:50:00,2017-02-07,5,2,Tuesday,2,February,6,False,Winter,6.687,63.47,0.084,0.037,0.111,Zone1,24272.54237
2017-02-07 06:00:00,2017-02-07,6,2,Tuesday,2,February,6,False,Winter,6.822,62.07,0.086,0.051,0.085,Zone1,24107.79661
2017-02-07 06:10:00,2017-02-07,6,2,Tuesday,2,February,6,False,Winter,6.893,62.14,0.088,0.077,0.108,Zone1,24077.28814
2017-02-07 06:20:00,2017-02-07,6,2,Tuesday,2,February,6,False,Winter,7.13,61.37,0.088,0.07,0.089,Zone1,24150.50847
2017-02-07 06:30:00,2017-02-07,6,2,Tuesday,2,February,6,False,Winter,7.49,59.9,0.089,0.062,0.104,Zone1,24034.57627
2017-02-07 06:40:00,2017-02-07,6,2,Tuesday,2,February,6,False,Winter,7.44,59.2,0.088,0.092,0.085,Zone1,23595.25424
2017-02-07 06:50:00,2017-02-07,6,2,Tuesday,2,February,6,False,Winter,7.37,59.83,0.086,0.066,0.122,Zone1,22356.61017
2017-02-07 07:00:00,2017-02-07,7,2,Tuesday,2,February,6,False,Winter,7.4,59.8,0.089,0.066,0.104,Zone1,21606.10169
2017-02-07 07:10:00,2017-02-07,7,2,Tuesday,2,February,6,False,Winter,6.243,63.37,0.081,0.088,0.093,Zone1,21111.86441
2017-02-07 07:20:00,2017-02-07,7,2,Tuesday,2,February,6,False,Winter,6.29,65.71,0.085,0.044,0.115,Zone1,20800.67797
2017-02-07 07:30:00,2017-02-07,7,2,Tuesday,2,February,6,False,Winter,6.442,65.74,0.088,0.066,0.126,Zone1,20764.0678
2017-02-07 07:40:00,2017-02-07,7,2,Tuesday,2,February,6,False,Winter,6.359,66.58,0.088,0.055,0.174,Zone1,20971.52542
2017-02-07 07:50:00,2017-02-07,7,2,Tuesday,2,February,6,False,Winter,6.719,66.14,0.085,0.187,0.185,Zone1,21209.49153
2017-02-07 08:00:00,2017-02-07,8,2,Tuesday,2,February,6,False,Winter,7.09,64.81,0.085,1.102,1.042,Zone1,22313.89831
2017-02-07 08:10:00,2017-02-07,8,2,Tuesday,2,February,6,False,Winter,7.09,63.91,0.088,7.15,6.822,Zone1,22917.9661
2017-02-07 08:20:00,2017-02-07,8,2,Tuesday,2,February,6,False,Winter,7.36,63.11,0.09,12.33,11.72,Zone1,23216.94915
2017-02-07 08:30:00,2017-02-07,8,2,Tuesday,2,February,6,False,Winter,7.86,60.8,0.091,47.72,31.69,Zone1,23900.33898
2017-02-07 08:40:00,2017-02-07,8,2,Tuesday,2,February,6,False,Winter,7.8,60.03,0.094,80.9,50.56,Zone1,24455.59322
2017-02-07 08:50:00,2017-02-07,8,2,Tuesday,2,February,6,False,Winter,8.35,57.76,0.091,61.15,46.96,Zone1,25791.86441
2017-02-07 09:00:00,2017-02-07,9,2,Tuesday,2,February,6,False,Winter,8.49,55.63,0.095,56.36,43.12,Zone1,26341.01695
2017-02-07 09:10:00,2017-02-07,9,2,Tuesday,2,February,6,False,Winter,8.56,55.36,0.097,51.79,50.69,Zone1,26713.22034
2017-02-07 09:20:00,2017-02-07,9,2,Tuesday,2,February,6,False,Winter,8.33,59.53,0.089,71.2,66.18,Zone1,27738.30508
2017-02-07 09:30:00,2017-02-07,9,2,Tuesday,2,February,6,False,Winter,7.8,61.97,0.086,83.3,69.45,Zone1,28067.79661
2017-02-07 09:40:00,2017-02-07,9,2,Tuesday,2,February,6,False,Winter,8.08,62.27,0.086,100.5,84.0,Zone1,28623.05085
2017-02-07 09:50:00,2017-02-07,9,2,Tuesday,2,February,6,False,Winter,8.78,60.33,0.087,128.2,123.5,Zone1,29404.0678
2017-02-07 10:00:00,2017-02-07,10,2,Tuesday,2,February,6,False,Winter,9.14,56.73,0.091,119.3,116.4,Zone1,29800.67797
2017-02-07 10:10:00,2017-02-07,10,2,Tuesday,2,February,6,False,Winter,9.48,54.42,0.093,91.3,89.6,Zone1,30325.42373
2017-02-07 10:20:00,2017-02-07,10,2,Tuesday,2,February,6,False,Winter,9.7,54.69,0.084,90.5,88.7,Zone1,30642.71186
2017-02-07 10:30:00,2017-02-07,10,2,Tuesday,2,February,6,False,Winter,9.97,54.36,0.087,105.0,102.7,Zone1,31283.38983
2017-02-07 10:40:00,2017-02-07,10,2,Tuesday,2,February,6,False,Winter,10.01,54.89,0.091,169.2,160.5,Zone1,31802.0339
2017-02-07 10:50:00,2017-02-07,10,2,Tuesday,2,February,6,False,Winter,10.35,54.42,0.083,182.6,173.3,Zone1,32345.08475
2017-02-07 11:00:00,2017-02-07,11,2,Tuesday,2,February,6,False,Winter,10.62,53.36,0.088,200.7,181.8,Zone1,32839.32203
2017-02-07 11:10:00,2017-02-07,11,2,Tuesday,2,February,6,False,Winter,11.23,53.12,0.079,431.0,243.6,Zone1,33235.9322
2017-02-07 11:20:00,2017-02-07,11,2,Tuesday,2,February,6,False,Winter,11.8,50.42,0.083,343.5,231.0,Zone1,33687.45763
2017-02-07 11:30:00,2017-02-07,11,2,Tuesday,2,February,6,False,Winter,12.09,47.95,0.088,145.6,144.3,Zone1,33620.33898
2017-02-07 11:40:00,2017-02-07,11,2,Tuesday,2,February,6,False,Winter,11.87,48.55,0.086,116.2,116.2,Zone1,33870.50847
2017-02-07 11:50:00,2017-02-07,11,2,Tuesday,2,February,6,False,Winter,11.62,49.08,0.09,114.1,114.3,Zone1,34138.98305
2017-02-07 12:00:00,2017-02-07,12,2,Tuesday,2,February,6,False,Winter,11.65,50.78,0.09,185.5,182.8,Zone1,33986.44068
2017-02-07 12:10:00,2017-02-07,12,2,Tuesday,2,February,6,False,Winter,11.45,53.56,0.086,146.4,146.6,Zone1,34041.35593
2017-02-07 12:20:00,2017-02-07,12,2,Tuesday,2,February,6,False,Winter,11.34,54.12,0.087,141.1,143.5,Zone1,33925.42373
2017-02-07 12:30:00,2017-02-07,12,2,Tuesday,2,February,6,False,Winter,11.34,55.16,0.091,80.5,80.6,Zone1,34010.84746
2017-02-07 12:40:00,2017-02-07,12,2,Tuesday,2,February,6,False,Winter,11.26,57.93,0.082,96.8,97.2,Zone1,34059.66102
2017-02-07 12:50:00,2017-02-07,12,2,Tuesday,2,February,6,False,Winter,10.95,62.64,0.084,117.8,119.5,Zone1,34291.52542
2017-02-07 13:00:00,2017-02-07,13,2,Tuesday,2,February,6,False,Winter,10.65,65.58,0.086,151.5,152.2,Zone1,34401.35593
2017-02-07 13:10:00,2017-02-07,13,2,Tuesday,2,February,6,False,Winter,10.39,66.61,0.086,178.7,179.7,Zone1,34401.35593
2017-02-07 13:20:00,2017-02-07,13,2,Tuesday,2,February,6,False,Winter,10.29,66.04,0.091,76.6,76.6,Zone1,34126.77966
2017-02-07 13:30:00,2017-02-07,13,2,Tuesday,2,February,6,False,Winter,10.29,65.64,0.078,91.5,92.3,Zone1,34102.37288
2017-02-07 13:40:00,2017-02-07,13,2,Tuesday,2,February,6,False,Winter,10.51,65.84,0.077,189.7,178.9,Zone1,33772.88136
2017-02-07 13:50:00,2017-02-07,13,2,Tuesday,2,February,6,False,Winter,10.73,65.84,0.079,197.6,197.6,Zone1,33418.98305
2017-02-07 14:00:00,2017-02-07,14,2,Tuesday,2,February,6,False,Winter,10.58,64.97,0.077,108.0,107.8,Zone1,33174.91525
2017-02-07 14:10:00,2017-02-07,14,2,Tuesday,2,February,6,False,Winter,10.79,65.64,0.092,111.0,111.6,Zone1,33681.35593
2017-02-07 14:20:00,2017-02-07,14,2,Tuesday,2,February,6,False,Winter,10.61,68.28,0.086,68.44,69.62,Zone1,33717.9661
2017-02-07 14:30:00,2017-02-07,14,2,Tuesday,2,February,6,False,Winter,10.12,70.3,0.086,81.3,81.6,Zone1,33785.08475
2017-02-07 14:40:00,2017-02-07,14,2,Tuesday,2,February,6,False,Winter,10.08,71.6,0.086,120.7,120.5,Zone1,33504.40678
